track_id,song_with_artist
3KkXRkHbMCARz0aVfEt68P,"Sunflower - Spider-Man: Into the Spider-Verse - Post Malone, Swae Lee"
6cy3ki60hLwimwIje7tALf,"RITMO (Bad Boys For Life) - Black Eyed Peas, J Balvin"
17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix - Mike Posner
63SevszngYpZOwf63o61K4,Nevermind - Dennis Lloyd
3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos) - CNCO
2xJCMIJfcNYDc5iR0sAm2O,New Rules - Dua Lipa
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack - Selena Gomez
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba - Sheck Wes
3EPXxR3ImUwfayaurPi3cm,Be Alright - Dean Lewis
4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto) - Sofía Reyes"
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess - Bebe Rexha
6vN77lE9LK6HP2DewaN6HZ,"Yes Indeed - Lil Baby, Drake"
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix) - The Weeknd
6n4U3TlzUGhdSFbUUhTvLP,"Walk It Talk It - Migos, Drake"
209gZgcfLq2aUuu51vOWBl,"Hey DJ - CNCO, Yandel"
0YammaEkYSeo9vQYZ1OwS6,"Say My Name - David Guetta, Bebe Rexha, J Balvin"
5YaskwnGDZFDRipaqzbwQx,"Your Love (9PM) - ATB, Topic, A7S"
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay - Billie Eilish
1qOLh0tI7trd1zdDKxYZTe,"Starving - Hailee Steinfeld, Grey, Zedd"
0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola - Bad Bunny
0DiDStADDVh3SvAsoJAFMk,Only Human - Jonas Brothers
4c2W3VKsOFoIg2SFaO6DY5,Your Song - Rita Ora
40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION) - Kodak Black
2cnKEkpVUSV4wnjQiTWfH6,"Escápate Conmigo - Wisin, Ozuna"
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills - Sia
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored - Ariana Grande"
4dVpf9jZjcORqGTLUaeYj9,Plain Jane - A$AP Ferg
25ZAibhr3bdlMCLmubZDVt,"QUE PRETENDES - J Balvin, Bad Bunny"
6qDF4wWL49CAVbgT7yuHl8,Sigo Extrañándote - J Balvin
6CcJMwBtXByIz4zQLzFkKc,i love you - Billie Eilish
1xK1Gg9SxG8fy2Ya373oqb,"Bandido - Myke Towers, Juhn"
1IIKrJVP1C9N7iPtG6eOsK,"Go Crazy - Chris Brown, Young Thug"
4loQgPwJHocL3dFwLfjb1J,"Reloj - Rauw Alejandro, Anuel AA"
39N9RPD9MRb5WmoLzNzPeA,"X - Nicky Jam, J Balvin"
6i0V12jOa3mr6uu4WYhUBr,Heathens - Twenty One Pilots
7KOlJ92bu51cltsD9KU5I7,T-Shirt - Migos
380HmhwTE2NJgawn1NwkXi,Rojo - J Balvin
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix - SAINt JHN
14mHfNsSHN0FbLftyjrV9g,Leave Me Alone - Flipp Dinero
6mapJIPnQ23RTAevUoE0DL,Swang - Rae Sremmurd
39LLxExYz6ewLAcYrzQQyP,Levitating - Dua Lipa
45S5WTQEGOB1VHr1Q4FuPl,Golden - Harry Styles
5kfNriitmkNE8mUbZ7gbq8,Saturday Nights - Khalid
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey) - Marshmello
2rCbl9naJYhaxjLsfx88uM,"Pareja Del Año - Sebastian Yatra, Myke Towers"
1zsG4eaZmkA1dvjDDsAGLK,"Échame La Culpa - Luis Fonsi, Demi Lovato"
0ERbK7qVqveCaBWIiYCrl3,"Bella y Sensual - Romeo Santos, Daddy Yankee, Nicky Jam"
3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior) - 24kGoldn
0VKkyBKCXyR99navhVRqcP,La player (Bandolera) - Zion & Lennox
7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind - YNW Melly
1gm616Plq4ScqNi7TVkZ5N,Call Out My Name - The Weeknd
2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels) - Clean Bandit
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same - Camila Cabello
4nK5YrxbMGZstTLbvj6Gxw,"Supalonely - BENEE, Gus Dapperton"
5W83ErFkO3aKAIS1WMi6u0,"Secreto - Anuel AA, KAROL G"
7ofxPmTNMj2GP07g1VZa0O,"Que Va - Alex Sensation, Ozuna"
5hcisvFMidkMJlElTO9Qmw,"Sensualidad - Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian"
0nrRP2bk19rLc0orkWPQk2,Wake Me Up - Avicii
7x4ASXYEKfQBCewcZhK776,"Ay, DiOs Mío! - KAROL G"
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On - Ritt Momney
1a5Yu5L18qNxVhXx38njON,"Hear Me Now - Alok, Bruno Martini, Zeeba"
3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA) - Maroon 5
2FRnf9qhLbvw8fu4IBXx78,Last Christmas - Wham!
7tr2za8SQg2CI8EDgrdtNl,"Slide (feat. Frank Ocean & Migos) - Calvin Harris, Funk Wav"
35UUpTmrcFXNIVIN26ujXl,"Relación - Remix - Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko"
48zFZh27QU5qsrBjn4C2FA,"Vaina Loca - Ozuna, Manuel Turizo"
6eYxmK9fdL4hwLnXG2zY3s,Look At Me! - XXXTENTACION
7EkWXAI1wn8Ii883ecd9xr,Freaks - Surf Curse
3YJJjQPAbDT7mGpX3WtQ9A,Good Days - SZA
2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa) - Miley Cyrus
3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber) - David Guetta
5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana"" - Alessia Cara"
6v0lAdFF4haL8xjBIUjtOw,"Te Robaré - Nicky Jam, Ozuna"
2Z8WuEywRWYTKe1NybPQEW,Ride - Twenty One Pilots
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision - Kodak Black
3Ga6eKrUFf12ouh9Yw3v2D,"Downtown - Anitta, J Balvin"
54bFM56PmE4YLRnqpW6Tha,Therefore I Am - Billie Eilish
4RJz8NfIe09gpKMiRUWKhJ,"Parce (feat. Justin Quiles) - Maluma, Lenny Tavárez"
5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack - Eminem"
2ZRo7axmMPeSVUvDbGkJah,Hope - XXXTENTACION
5y7DaS3jAc9eZzcSOoUIwU,"Una Locura - Ozuna, J Balvin, Chencho Corleone"
6rQSrBHf7HlZjtcMZ4S4bO,"Safari - J Balvin, Pharrell Williams, BIA, Sky"
2mt1IqcFyY1zmYZT8Q3xw9,hot girl bummer - blackbear
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby) - Drake
5CZ40GBx1sQ9agT82CLQCT,traitor - Olivia Rodrigo
2FY7b99s15jUprqC0M5NCT,Natural - Imagine Dragons
5wANPM4fQCJwkGd4rN57mH,drivers license - Olivia Rodrigo
2tGvwE8GcFKwNdAXMnlbfl,happier - Olivia Rodrigo
7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals) - Louis Tomlinson
4ZtFanR9U6ndgddUvNcjcG,good 4 u - Olivia Rodrigo
7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox) - Enrique Iglesias
6HU7h9RYOaPRFeh0R3UeAr,deja vu - Olivia Rodrigo
3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi - Boza
0cOa970mzTWAxKtltpkpLc,"Miénteme - TINI, Maria Becerra"
2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie) - Pop Smoke
7DM4BPaS7uofFul3ywMe46,Vente Pa' Ca (feat. Maluma) - Ricky Martin
7EI6Iki24tBHAMxtb4xQN2,Anywhere - Rita Ora
7sQKy5vlPQllr0k9IjYJv3,"Sigues Con El - Arcangel, Sech, Dímelo Flow"
6jA8HL9i4QGzsj6fjoxp8Y,"There for You - Martin Garrix, Troye Sivan"
4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE - Måneskin
7Bk0uXKk1uPT0XuQbpFzvs,"Fiel - Los Legendarios, Wisin, Jhay Cortez"
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset) - Kodak Black
7uH27oIt4a6cIFCA8ZPcyG,Baila Baila Baila - Ozuna
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell - Billie Eilish
7nZmah2llfvLDiUjm0kiyz,Friends (with BloodPop®) - Justin Bieber
51NFxnQvaosfDDutk0tams,bellyache - Billie Eilish
5TysCiZtv1HnSWcTcUFusI,"Suena El Dembow - Joey Montana, Sebastian Yatra"
2bgcUk2A3jjKbCJ7KPquTi,"Mi Niña - Wisin, Myke Towers, Los Legendarios"
32DGGj6KlNuBr6WaqRxpxi,How Long - Charlie Puth
0Zbbxnx4SGGHoIow4PpISP,"Stargazing - Kygo, Justin Jesso"
5qFeMRz4TvetPmzjre9Dq7,"No Es Justo - J Balvin, Zion & Lennox"
71bBFbfn2OBK5QwUJSLS44,More Than You Know - Axwell /\ Ingrosso
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man) - Calvin Harris
5J1c3M4EldCfNxXwrwt8mT,Traicionera - Sebastian Yatra
1Ej96GIBCTvgH7tNX1r3qr,"Otro Trago - Sech, Darell"
69bp2EbF7Q2rqc5N3ylezZ,Sorry - Justin Bieber
00lNx0OcTJrS3MKHcB80HY,"You Don't Know Me - Radio Edit - Jax Jones, RAYE"
5icOoE6VgqFKohjWWNp0Ac,"Here With Me - Marshmello, CHVRCHES"
1e1JKLEDKP7hEQzJfNAgPl,Magnolia - Playboi Carti
2mfUa8bLs2s5N4VaqJZ4lZ,Most Girls - Hailee Steinfeld
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood - Shawn Mendes
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011 - Queen
0jT8Nl0shPS8115is0wD2Q,Favorito - Camilo
2EzRdhuoPyNJDlep7lnNf2,Dembow - Danny Ocean
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna) - Tainy
3id2EVGKc3eFAMn9nFnB0r,Love Someone - Lukas Graham
4lzxJ4jCuFDXXGkE1LmpKR,"Verte Ir - DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago"
527k23H0A4Q0UJN3vGs0Da,After Party - Don Toliver
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady - Eminem
6osaMSJh9NguagEDQcZaKx,"Loco Contigo (feat. J. Balvin & Tyga) - DJ Snake, J Balvin"
4yN6xPLopmTLvc27pO9LIE,Si Tú La Ves (feat. Wisin) - Nicky Jam
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign) - Fifth Harmony
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It - A Boogie Wit da Hoodie
1zi7xx7UVEFkmKfv06H8x0,"One Dance - Drake, WizKid, Kyla"
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN - Jack Harlow
3Wrjm47oTz2sjIgck11l5e,Beggin' - Måneskin
1nocRtwyNPVtGcIJqfgdzZ,"Tutu - Camilo, Pedro Capó"
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch - Doja Cat
15OjBeqNX3bShsGYQbteRv,La Tóxica - Farruko
2XXMDz7SPZ4mSFN1PXfHUy,"Cuando Te Besé - Becky G, Paulo Londra"
1nahzW3kfMuwReTka28tH5,Hold On - Justin Bieber
5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE - Bad Bunny
43ZyHQITOjhciSUUNPVRHc,Gucci Gang - Lil Pump
6xTU6B6nFwKKTSZ9ySXS80,"Remind Me to Forget - Kygo, Miguel"
6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA. - Kendrick Lamar
2JPLbjOn0wPCngEot2STUS,Yonaguni - Bad Bunny
55Am8neGJkdj2ADaM3aw5H,Train Wreck - James Arthur
50ZC4PM7hywH27RcCfViau,"Elegí (feat. Dímelo Flow) - Rauw Alejandro, Dalex, Lenny Tavárez"
6FyRXC8tJUh863JCkyWqtk,Adan y Eva - Paulo Londra
2xGjteMU3E1tkEPVFBO08U,"This Is Me - Keala Settle, The Greatest Showman Ensemble"
5MFzQMkrl1FOOng9tq6R9r,"Don't Wanna Know - Maroon 5, Kendrick Lamar"
4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y. - Bazzi
0uUNN1nSoUx1A4fkDCWDQ7,So Am I - Ava Max
249gnXrbfmV8NG6jTEMSwD,Life Goes On - BTS
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love - BØRNS
7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty) - Shelley FKA DRAM
1LiN0Z98FkR1t0m8KmLcAH,"Amanece - Anuel AA, Haze"
4lESS6vuruP6a79KWRaQou,"Corazón - Maluma, Nego do Borel"
6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato) - Clean Bandit
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna) - Calvin Harris
4ARPvK8DHLwt4oX65ZAFMw,Look At Me! - XXXTENTACION
4bTZeO72FwMa6wKOiqoynL,"Otro Trago - Remix - Sech, Ozuna, Anuel AA, Darell, Nicky Jam"
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard) - Roddy Ricch
5JCoSi02qi3jJeHdZXMmR8,favorite crime - Olivia Rodrigo
5PYQUBXc7NYeI1obMKSJK0,Never Really Over - Katy Perry
3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know? - Arctic Monkeys
3CA9pLiwRIGtUBiMjbZmRw,Nice For What - Drake
6Hgh47WXVKtXN5zGOu0hjI,"OTW - Khalid, 6LACK, Ty Dolla $ign"
0FuTx2s3YH1ppmtiM6l0zI,September Song - JP Cooper
5OCJzvD7sykQEKHH7qAC3C,God is a woman - Ariana Grande
2aksifNn5ph8igDOkPBA02,Love On The Brain - Rihanna
39Yp9wwQiSRIDOvrVg7mbk,"THE SCOTTS - THE SCOTTS, Travis Scott, Kid Cudi"
18vXApRmJSgQ6wG2ll9AOg,RAPSTAR - Polo G
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B - Bruno Mars
059bcIhyc2SBwm6sw2AZzd,"Te Vi - Piso 21, Micro TDH"
2bgTY4UwhfBYhGT4HUYStN,Butter - BTS
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby) - Camila Cabello
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers) - Marshmello
4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake) - Major Lazer
4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love) - XXXTENTACION
3GtnId3Cm1Xa6joCj08nzW,Jeans - Justin Quiles
6bvfJf4KjonPMuPfGfy3S2,"La Jeepeta - Remix - Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka"
79esEXlqqmq0GPz0xQSZTV,Lost In Japan - Shawn Mendes
4OafepJy2teCjYJbvFE60J,breathin - Ariana Grande
5OOkp4U9P9oL23maHFHL1h,Panda - Desiigner
7uQmJ1jgNzBpATSoWKSPFu,"Ya No Tiene Novio - Sebastian Yatra, Mau y Ricky"
2Vdub5mY4lad7w64bFPUez,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version - Pitbull
33bnxcjePIkcmNjEFTJX0l,Déjala Que Vuelva (feat. Manuel Turizo) - Piso 21
4DpNNXFMMxQEKl7r0ykkWA,Play Date - Melanie Martinez
7lAK3oHbfEnvUQWosrMMpR,YOSEMITE - Travis Scott
5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran) - Eminem
5yFSF6qQA1rcLsQRnBsZgb,"All Falls Down (feat. Juliander) - Alan Walker, Noah Cyrus, Digital Farm Animals"
3AzjcOeAmA57TIOr9zF1ZW,Physical - Dua Lipa
0lLdorYw7lVrJydTINhWdI,It's Beginning to Look a Lot like Christmas - Michael Bublé
3E2Zh20GDCR9B1EYjfXWyv,Weak - AJR
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me - Selena Gomez
5N4erncE7kuUccm7zEmwzk,"Electricity (with Dua Lipa) - Silk City, Diplo, Mark Ronson"
7fBv7CLKzipRk6EC6TWHOB,The Hills - The Weeknd
2vBET2pmrQqafaS6zIaYta,"GIRL LIKE ME - Black Eyed Peas, Shakira"
42CeaId2XNlxugDvyqHfDf,Candy Paint - Post Malone
0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy - Olivia Rodrigo"
1M4OcYkxAtu3ErzSgDEfoi,Up - Cardi B
10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown) - Lil Dicky
0mjAU3yKR1QnXnHtjGJqTM,Rescue Me - OneRepublic
7rwX0O3RlxqqIjQM8evm5E,"Solita - Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty"
3bWAqKDWg6u1davspr5IkS,"OK - Robin Schulz, James Blunt"
630sXRhIcfwr2e4RdNtjKN,"Rewrite The Stars - Zac Efron, Zendaya"
2t8yVaLvJ0RenpXUIAC52d,a lot - 21 Savage
5Ua3GXyHwiSfpNTMjq6m2z,Touch - Little Mix
5a6pdCHlWS2ekOOQ70QnAr,July - Noah Cyrus
0r9d60ZYPAlFHq8qnUtkXN,Madura (feat. Bad Bunny) - Cosculluela
3BY2mafsbsoKGqS380Xnuz,"Te Quiero Pa´Mi - Don Omar, Zion & Lennox"
0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK - Joji
6zFMeegAMYQo0mt8rXtrli,HOLIDAY - Lil Nas X
2jyjhRf6DVbMPU5zxagN2h,Let Her Go - Passenger
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi - ROSALÍA, Ozuna"
7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack - Eminem"
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down - Taylor Swift
3dQDid3IUNhZy1OehIfYfE,Vacaciones - Wisin
6MJUCumnQsQEKbCy28tbCP,"Adictiva - Daddy Yankee, Anuel AA"
75JFxkI2RXiU7L9VXzMkle,The Scientist - Coldplay
7ndTONDDRFGiPnnhOzOXxq,"La Nota - Manuel Turizo, Rauw Alejandro, Myke Towers"
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper) - Justin Bieber
4jAIqgrPjKLTY9Gbez25Qb,Lights Up - Harry Styles
62vpWI1CHwFy7tMIcSStl8,No Role Modelz - J. Cole
6yr8GiTHWvFfi4o6Q5ebdT,"'Till I Collapse - Eminem, Nate Dogg"
6fujklziTHa8uoM5OQSfIo,"Black Beatles - Rae Sremmurd, Gucci Mane"
2LskIZrCeLxRvCiGP8gxlh,"Arms Around You (feat. Maluma & Swae Lee) - XXXTENTACION, Lil Pump"
4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump) - Kanye West
2f0pn9DkEJwAzXApnFh5cr,Someone To You - BANNERS
0k4d5YPDr1r7FX77VdqWez,"You Right - Doja Cat, The Weeknd"
3Vi5XqYrmQgOYBajMWSvCi,Need to Know - Doja Cat
05bfbizlM5AX6Mf1RRyMho,"AM Remix - Nio Garcia, J Balvin, Bad Bunny"
3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA) - Doja Cat
1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch) - Pop Smoke
5RwV8BvLfX5injfqYodke9,Todo De Ti - Rauw Alejandro
7y9iMe8SOB6z3NoHE2OfXl,Bad At Love - Halsey
2FSGUA0gFgGeQdprjtGM2M,"EL MAKINON - KAROL G, Mariah Angeliq"
5NNlUMcOEOdoOIwwaWXv0k,"Cold - Maroon 5, Future"
2RVrdr062uLFxXwIxwdXPH,"Te Amo - Piso 21, Paulo Londra"
21N4Buj4xsyLb218lYle61,"Chica Ideal - Sebastian Yatra, Guaynaa"
11EnQRgRMJwMAesfkB5pnu,Se Te Nota (with Guaynaa) - Lele Pons
33IOhptvC2Qoy2UhjiHXLV,"Flames - David Guetta, Sia"
59s0s39NFWScuHDbHytI14,"Indeciso - Reik, J Balvin, Lalo Ebratt"
6stYbAJgTszHAHZMPxWWCY,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal) - IAmChino, El Chacal"
13hvHEstJ4sNbzdroPrPI3,"Kiss and Make Up - Dua Lipa, BLACKPINK"
6i7zAdNhzUN2k1HcrBxPHG,"Head Shoulders Knees & Toes (feat. Norma Jean Martine) - Ofenbach, Quarterhead"
0s5DNDV6LAKn2u2Ufa3VjQ,"Desconocidos - Mau y Ricky, Manuel Turizo, Camilo"
6fmQjRuo7XvRFCK2qex5hQ,Mi Cuarto - Jerry Di
76nqCfJOcFFWBJN32PAksn,Kings & Queens - Ava Max
2G1tXoGBaEMJ7FKGnkf6ud,"Wake Up in the Sky - Gucci Mane, Bruno Mars, Kodak Black"
06s3QtMJVXw1AJX3UfvZG1,"Hasta Que Dios Diga - Anuel AA, Bad Bunny"
0siYMEsGrzzzlWLXK5zJfS,"BED - Joel Corry, RAYE"
20McUFi8KCIVdNDLrkTDuZ,Goosebumps - HVME
4IWAyPf1KMq7JCyGeCjTeH,Whatever It Takes - Imagine Dragons
3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid) - Martin Garrix
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus) - Mark Ronson
04MLEeAMuV9IlHEsD8vF6A,No Stylist (feat. Drake) - French Montana
0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey) - Macklemore
2z4pcBLQXF2BXKFvd0BuB6,Tip Toe (feat. French Montana) - Jason Derulo
6mORGLOz79w6VsCRLWYYuK,The Night We Met - Lord Huron
0JAZWvvqttGFm4UMDsPQXC,"Despeinada - Ozuna, Camilo"
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix - Tory Lanez, Jack Harlow"
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos) - Gucci Mane
7DrluKkTviBwCc8AV3VGmf,"Clandestino - Shakira, Maluma"
2MnLkFqY9Rpg9s3Zv6ZJdK,"Botella Tras Botella - Gera MX, Christian Nodal"
7g8YaUQABMal0zWe7a2ijz,"Pa Mí - Remix - Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez"
0fySG6A6qLE8IvDpayb5bM,VIBEZ - DaBaby
6q8Lb50EtqNeeJXXe8mMAH,"Culpables - KAROL G, Anuel AA"
4hPpVbbakQNv8YTHYaOJP4,"One Thing Right - Marshmello, Kane Brown"
0Qh38w01QRXK6KHIv0e3hb,What About Us - P!nk
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake) - Jay Rock"
7fODjB7BrQTGqh0hogW6XD,"Que Mas Pues - Remix - Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez"
2GGMabyHXnJmjY6CXhhB2e,Money - Cardi B
7abpmGpF7PGep2rDU68GBR,"Tuesday - Burak Yeter, Danelle Sandoval"
0lJCqIx5BhZtf6QtYI2fbv,"Vuelve - Daddy Yankee, Bad Bunny"
7na7Bk98usp84FaOJFPv3d,Tattoo - Rauw Alejandro
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me - Ariana Grande
0G2zPzWqVjR68iNPmx2TBe,"Volando - Remix - Mora, Bad Bunny, Sech"
167NczpNbRF7oWakJaY3Hh,Slow Hands - Niall Horan
2Gl0FzuLxflY6nPifJp5Dr,"First Time - Kygo, Ellie Goulding"
4HzqWEdAbzcVFDv0pvxV4w,Sobrio - Maluma
2j2fIJGh4PMdXt9ULI5Tlc,Dura - Daddy Yankee
1vvNmPOiUuyCbgWmtc6yfm,My Way - Calvin Harris
3PEgB3fkiojxms35ntsTgs,More Than You Know - Axwell /\ Ingrosso
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown - Billie Eilish
3s4mrPrEFFPF0LmAfutW0n,"The London (feat. J. Cole & Travis Scott) - J. Cole, Young Thug"
60a0Rd6pjrkxjPbaKzXjfq,In the End - Linkin Park
5TmZYdHW6HJ9gt7Aokuql5,"SUTRA - Sebastian Yatra, Dalmata"
4cktbXiXOapiLBMprHFErI,Memories - Maroon 5
2bjwRfXMk4uRgOD9IBYl9h,"Portland - Drake, Quavo, Travis Scott"
3ZG8N7aWw2meb6UrI5ZmnZ,Relación - Sech
7wBJfHzpfI3032CSD7CE2m,STARGAZING - Travis Scott
5i50gKdLAjjIr7UxRT5IVy,"Alguien Robo - Sebastian Yatra, Nacho, Wisin"
73nAK3HgQK8dak83Y2WQ8F,Vida de Rico - Camilo
1sXUWdKx03aP9Gmzft58rt,Issues - Julia Michaels
14JzyD6FlBD5z0wV5P07YI,when the party's over - Billie Eilish
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott) - SZA
5m3jpKkgkfoMcym1qjToFg,"Jangueo - Alex Rose, Rafa Pabön"
1SJtlNRJDeYHioymcvsqev,Crying in the Club - Camila Cabello
5tAa8Uaqr4VvA3693mbIhU,Ruin My Life - Zara Larsson
0ofbQMrRDsUaVKq2mGLEAb,"Havana - Camila Cabello, Young Thug"
4OwhwvKESFtuu06dTgct7i,"Tiroteo - Remix - Marc Seguí, Rauw Alejandro, Pol Granch"
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey) - G-Eazy
1CUVN2kn7mW5FjkqXTR2W1,"Perfect Strangers - Jonas Blue, JP Cooper"
2tFwfmceQa1Y6nRPhYbEtC,"CÓMO SE SIENTE - Remix - Jhay Cortez, Bad Bunny"
6Uj1ctrBOjOas8xZXGqKk4,Woman - Doja Cat
2zDj4WjbNDmrRL6Z4YjjCA,"Amigos Con Derechos - Reik, Maluma"
2D3z17LBMJ2HEHeBFFjTLi,Reggaeton - J Balvin
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder) - Lil Uzi Vert
6RnkFd8Fqqgk1Uni8RgqCQ,"Like I Do - David Guetta, Martin Garrix, Brooks"
1NJcg626wLln4pGHpiV7mf,"lovely - Billie Eilish, Khalid"
16wAOAZ2OkqoIDN7TpChjR,Yummy - Justin Bieber
63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos) - Mustard
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay) - Polo G
4SFknyjLcyTLJFPKD2m96o,How You Like That - BLACKPINK
1G2CAJeP7rCwOZjlSJ0Zw3,"Que Calor (with J Balvin & El Alfa) - Major Lazer, Diplo"
3JHpk0DOTOzyh0777JFAky,Diosa - Myke Towers
62o8KoI44JfN7aYxgTnPvh,Mala Mía - Maluma
7dNwJbsT0sg1le5kVugGJb,"Bubalu - Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA"
4qknM1pQz53QOyfDVTjcM9,Me Enamoré - Shakira
